user_id,group,converted,revenue,metric,genre,device,age_group,region,plan,creative,timestamp
U0009968,variant,0,0.0,0.0,Sci-Fi,Smart TV,35-44,APAC,Standard,Pre-Roll 15s,2026-03-12 16:35:16.625065
U0004305,control,0,0.0,0.0,Animation,Mobile,35-44,APAC,Basic,Teaser Clip,2026-03-12 14:32:19.625065
U0000909,control,0,0.0,0.0,Comedy,Game Console,45-54,North America,Standard,Teaser Clip,2026-03-18 22:42:49.625065
U0005385,variant,0,0.0,0.0,Sci-Fi,Smart TV,45-54,EMEA,Premium,Mid-Roll 30s,2026-03-16 18:38:40.625065
U0001996,control,0,0.0,0.0,Drama,Smart TV,35-44,APAC,Premium,Interactive Overlay,2026-03-09 12:46:52.625065
U0001866,control,1,65.48,1.0,Animation,Smart TV,55+,APAC,Standard,Mid-Roll 30s,2026-03-11 10:42:14.625065
U0001842,control,0,0.0,0.0,Comedy,Smart TV,25-34,APAC,Basic,Interactive Overlay,2026-03-16 10:08:37.625065
U0002497,control,0,0.0,0.0,Drama,Desktop,45-54,North America,Standard,Interactive Overlay,2026-03-09 07:19:04.625065
U0000201,control,1,68.16,1.0,Drama,Desktop,18-24,EMEA,Standard,Interactive Overlay,2026-03-13 04:34:49.625065
U0007905,variant,0,0.0,0.0,Action,Smart TV,45-54,APAC,Standard,Teaser Clip,2026-03-19 10:06:33.625065
U0007724,variant,0,0.0,0.0,Sci-Fi,Smart TV,45-54,EMEA,Basic,Teaser Clip,2026-03-12 13:10:20.625065
U0005054,variant,0,0.0,0.0,Sci-Fi,Tablet,25-34,EMEA,Standard,Mid-Roll 30s,2026-03-18 18:59:51.625065
U0005889,variant,0,0.0,0.0,Drama,Tablet,18-24,North America,Standard,Interactive Overlay,2026-03-14 08:20:03.625065
U0004006,control,0,0.0,0.0,Documentary,Mobile,25-34,North America,Standard,Carousel,2026-03-19 19:08:37.625065
U0009901,variant,0,0.0,0.0,Documentary,Mobile,25-34,EMEA,Basic,Teaser Clip,2026-03-12 19:57:11.625065
U0002702,control,0,0.0,0.0,Animation,Desktop,55+,North America,Standard,Teaser Clip,2026-03-06 09:04:55.625065
U0003449,control,0,0.0,0.0,Drama,Tablet,45-54,North America,Premium,Carousel,2026-03-06 09:11:54.625065
U0000331,control,0,0.0,0.0,Action,Tablet,18-24,LATAM,Basic,Teaser Clip,2026-03-09 22:06:22.625065
U0007139,variant,0,0.0,0.0,Documentary,Smart TV,55+,North America,Basic,Mid-Roll 30s,2026-03-05 23:39:49.625065
U0008960,variant,0,0.0,0.0,Sci-Fi,Tablet,18-24,LATAM,Basic,Carousel,2026-03-12 00:17:27.625065
U0009819,variant,1,31.51,1.0,Documentary,Desktop,55+,EMEA,Standard,Hero Banner,2026-03-18 00:08:38.625065
U0007176,variant,0,0.0,0.0,Drama,Smart TV,55+,APAC,Basic,Interactive Overlay,2026-03-19 13:12:16.625065
U0002459,control,0,0.0,0.0,Animation,Smart TV,55+,North America,Standard,Mid-Roll 30s,2026-03-17 14:36:10.625065
U0001774,control,0,0.0,0.0,Sci-Fi,Tablet,25-34,LATAM,Standard,Interactive Overlay,2026-03-10 14:11:29.625065
U0006628,variant,0,0.0,0.0,Sci-Fi,Game Console,45-54,APAC,Standard,Carousel,2026-03-06 23:25:29.625065
U0007596,variant,0,0.0,0.0,Animation,Tablet,55+,APAC,Basic,Interactive Overlay,2026-03-09 17:14:28.625065
U0007986,variant,1,26.33,1.0,Documentary,Tablet,18-24,North America,Standard,Mid-Roll 30s,2026-03-11 01:28:54.625065
U0002686,control,0,0.0,0.0,Action,Desktop,35-44,APAC,Standard,Teaser Clip,2026-03-10 22:35:51.625065
U0009147,variant,0,0.0,0.0,Sci-Fi,Smart TV,55+,North America,Standard,Hero Banner,2026-03-11 14:26:17.625065
U0000989,control,0,0.0,0.0,Animation,Tablet,45-54,APAC,Standard,Pre-Roll 15s,2026-03-13 15:53:02.625065
U0009046,variant,0,0.0,0.0,Sci-Fi,Mobile,35-44,APAC,Basic,Carousel,2026-03-05 22:05:22.625065
U0008348,variant,0,0.0,0.0,Animation,Tablet,55+,EMEA,Standard,Interactive Overlay,2026-03-08 22:01:49.625065
U0008875,variant,0,0.0,0.0,Drama,Tablet,45-54,North America,Basic,Teaser Clip,2026-03-06 18:53:16.625065
U0008550,variant,0,0.0,0.0,Documentary,Game Console,35-44,North America,Standard,Hero Banner,2026-03-06 11:39:46.625065
U0005806,variant,0,0.0,0.0,Action,Smart TV,55+,EMEA,Premium,Pre-Roll 15s,2026-03-11 19:38:32.625065
U0008733,variant,0,0.0,0.0,Animation,Smart TV,55+,EMEA,Standard,Hero Banner,2026-03-18 14:24:58.625065
U0008697,variant,0,0.0,0.0,Animation,Smart TV,45-54,North America,Premium,Mid-Roll 30s,2026-03-09 11:46:49.625065
U0006574,variant,0,0.0,0.0,Action,Mobile,25-34,North America,Standard,Mid-Roll 30s,2026-03-13 10:52:23.625065
U0003052,control,0,0.0,0.0,Action,Desktop,18-24,LATAM,Basic,Hero Banner,2026-03-17 19:23:30.625065
U0008637,variant,0,0.0,0.0,Drama,Mobile,18-24,APAC,Standard,Hero Banner,2026-03-12 21:56:21.625065
U0005462,variant,0,0.0,0.0,Sci-Fi,Mobile,45-54,North America,Standard,Pre-Roll 15s,2026-03-15 21:58:47.625065
U0000173,control,1,10.45,1.0,Sci-Fi,Tablet,25-34,EMEA,Standard,Hero Banner,2026-03-11 09:18:54.625065
U0004954,control,0,0.0,0.0,Comedy,Tablet,35-44,APAC,Premium,Teaser Clip,2026-03-18 02:59:58.625065
U0004615,control,0,0.0,0.0,Drama,Mobile,55+,North America,Basic,Teaser Clip,2026-03-18 20:43:08.625065
U0003321,control,0,0.0,0.0,Sci-Fi,Mobile,18-24,North America,Standard,Carousel,2026-03-07 09:26:51.625065
U0007065,variant,0,0.0,0.0,Animation,Mobile,25-34,North America,Standard,Teaser Clip,2026-03-06 09:44:09.625065
U0006246,variant,1,65.26,1.0,Sci-Fi,Mobile,35-44,EMEA,Standard,Teaser Clip,2026-03-09 19:09:02.625065
U0006745,variant,0,0.0,0.0,Action,Tablet,35-44,EMEA,Basic,Mid-Roll 30s,2026-03-11 19:18:06.625065
U0003372,control,0,0.0,0.0,Animation,Smart TV,35-44,North America,Basic,Teaser Clip,2026-03-18 20:40:51.625065
U0006048,variant,0,0.0,0.0,Action,Smart TV,55+,APAC,Basic,Hero Banner,2026-03-07 19:27:30.625065
U0003311,control,1,123.54,1.0,Documentary,Mobile,55+,EMEA,Standard,Mid-Roll 30s,2026-03-07 02:54:58.625065
U0007416,variant,0,0.0,0.0,Comedy,Game Console,55+,North America,Basic,Hero Banner,2026-03-12 05:43:23.625065
U0007293,variant,0,0.0,0.0,Action,Smart TV,55+,EMEA,Basic,Interactive Overlay,2026-03-12 19:22:59.625065
U0007584,variant,0,0.0,0.0,Documentary,Smart TV,45-54,APAC,Standard,Interactive Overlay,2026-03-19 10:31:55.625065
U0009377,variant,0,0.0,0.0,Drama,Smart TV,45-54,LATAM,Standard,Mid-Roll 30s,2026-03-18 03:34:13.625065
U0008811,variant,1,8.02,1.0,Documentary,Mobile,35-44,North America,Basic,Interactive Overlay,2026-03-18 13:47:49.625065
U0008160,variant,0,0.0,0.0,Animation,Tablet,18-24,North America,Basic,Hero Banner,2026-03-12 08:33:22.625065
U0004679,control,0,0.0,0.0,Drama,Smart TV,55+,North America,Premium,Teaser Clip,2026-03-13 20:13:10.625065
U0003403,control,1,10.58,1.0,Animation,Smart TV,55+,APAC,Basic,Pre-Roll 15s,2026-03-07 19:53:53.625065
U0000018,control,0,0.0,0.0,Drama,Smart TV,45-54,North America,Standard,Teaser Clip,2026-03-16 20:09:28.625065
U0003691,control,0,0.0,0.0,Action,Mobile,45-54,APAC,Basic,Hero Banner,2026-03-06 05:23:54.625065
U0008654,variant,0,0.0,0.0,Action,Tablet,18-24,APAC,Basic,Mid-Roll 30s,2026-03-17 22:06:55.625065
U0004096,control,0,0.0,0.0,Comedy,Tablet,25-34,North America,Premium,Carousel,2026-03-09 02:52:50.625065
U0003628,control,0,0.0,0.0,Animation,Smart TV,25-34,North America,Basic,Hero Banner,2026-03-13 07:32:16.625065
U0008862,variant,0,0.0,0.0,Comedy,Tablet,45-54,APAC,Standard,Carousel,2026-03-11 03:31:02.625065
U0002174,control,0,0.0,0.0,Animation,Smart TV,45-54,LATAM,Premium,Teaser Clip,2026-03-16 14:45:42.625065
U0001356,control,0,0.0,0.0,Animation,Game Console,35-44,APAC,Basic,Carousel,2026-03-06 02:29:33.625065
U0005002,variant,0,0.0,0.0,Sci-Fi,Smart TV,45-54,LATAM,Standard,Teaser Clip,2026-03-18 22:35:20.625065
U0007391,variant,0,0.0,0.0,Action,Smart TV,55+,North America,Premium,Hero Banner,2026-03-09 06:17:58.625065
U0006922,variant,0,0.0,0.0,Drama,Desktop,25-34,North America,Premium,Hero Banner,2026-03-13 18:49:17.625065
U0005823,variant,0,0.0,0.0,Animation,Mobile,35-44,APAC,Basic,Interactive Overlay,2026-03-12 19:00:50.625065
U0009502,variant,0,0.0,0.0,Sci-Fi,Smart TV,55+,North America,Standard,Pre-Roll 15s,2026-03-16 02:42:09.625065
U0005670,variant,0,0.0,0.0,Animation,Tablet,25-34,APAC,Premium,Hero Banner,2026-03-15 16:18:54.625065
U0003112,control,0,0.0,0.0,Animation,Smart TV,45-54,EMEA,Standard,Mid-Roll 30s,2026-03-19 11:29:13.625065
U0000182,control,0,0.0,0.0,Documentary,Mobile,45-54,LATAM,Basic,Carousel,2026-03-10 04:57:20.625065
U0003642,control,0,0.0,0.0,Animation,Mobile,25-34,LATAM,Standard,Carousel,2026-03-17 03:02:17.625065
U0008857,variant,1,35.37,1.0,Action,Tablet,35-44,APAC,Standard,Mid-Roll 30s,2026-03-12 03:20:38.625065
U0001812,control,0,0.0,0.0,Comedy,Mobile,25-34,LATAM,Standard,Teaser Clip,2026-03-08 07:31:27.625065
U0007875,variant,0,0.0,0.0,Sci-Fi,Tablet,18-24,North America,Standard,Mid-Roll 30s,2026-03-16 20:07:52.625065
U0008497,variant,1,32.04,1.0,Drama,Smart TV,35-44,North America,Standard,Teaser Clip,2026-03-07 23:54:32.625065
U0004912,control,0,0.0,0.0,Sci-Fi,Mobile,35-44,EMEA,Premium,Teaser Clip,2026-03-13 08:23:02.625065
U0005668,variant,0,0.0,0.0,Drama,Smart TV,35-44,LATAM,Basic,Hero Banner,2026-03-12 03:27:35.625065
U0008542,variant,0,0.0,0.0,Sci-Fi,Mobile,18-24,North America,Standard,Teaser Clip,2026-03-15 05:36:35.625065
U0001800,control,0,0.0,0.0,Documentary,Mobile,18-24,North America,Standard,Interactive Overlay,2026-03-13 20:22:58.625065
U0009251,variant,0,0.0,0.0,Sci-Fi,Smart TV,18-24,North America,Standard,Mid-Roll 30s,2026-03-08 22:02:56.625065
U0002429,control,0,0.0,0.0,Comedy,Desktop,45-54,APAC,Standard,Teaser Clip,2026-03-07 00:59:02.625065
U0005482,variant,0,0.0,0.0,Sci-Fi,Mobile,18-24,North America,Standard,Hero Banner,2026-03-12 09:06:25.625065
U0006761,variant,0,0.0,0.0,Drama,Tablet,55+,North America,Standard,Interactive Overlay,2026-03-18 13:50:32.625065
U0009839,variant,1,47.78,1.0,Comedy,Desktop,35-44,North America,Premium,Hero Banner,2026-03-18 07:01:41.625065
U0009635,variant,0,0.0,0.0,Comedy,Smart TV,18-24,North America,Standard,Pre-Roll 15s,2026-03-08 07:20:26.625065
U0001968,control,0,0.0,0.0,Documentary,Mobile,55+,North America,Basic,Interactive Overlay,2026-03-19 08:01:48.625065
U0008339,variant,0,0.0,0.0,Action,Desktop,25-34,North America,Standard,Pre-Roll 15s,2026-03-12 21:50:53.625065
U0008141,variant,0,0.0,0.0,Comedy,Mobile,35-44,EMEA,Standard,Carousel,2026-03-12 21:12:20.625065
U0007696,variant,0,0.0,0.0,Documentary,Smart TV,35-44,North America,Standard,Mid-Roll 30s,2026-03-12 17:53:46.625065
U0007541,variant,0,0.0,0.0,Drama,Smart TV,45-54,North America,Basic,Pre-Roll 15s,2026-03-14 16:53:13.625065
U0004987,control,0,0.0,0.0,Comedy,Smart TV,25-34,EMEA,Standard,Mid-Roll 30s,2026-03-09 16:38:44.625065
U0009756,variant,0,0.0,0.0,Comedy,Tablet,35-44,EMEA,Basic,Carousel,2026-03-06 13:56:24.625065
U0004650,control,0,0.0,0.0,Documentary,Mobile,18-24,APAC,Standard,Teaser Clip,2026-03-16 14:02:52.625065
U0001159,control,0,0.0,0.0,Action,Game Console,45-54,North America,Standard,Interactive Overlay,2026-03-07 12:50:26.625065
U0001213,control,0,0.0,0.0,Comedy,Smart TV,25-34,EMEA,Premium,Mid-Roll 30s,2026-03-08 16:01:17.625065
U0007336,variant,0,0.0,0.0,Drama,Mobile,35-44,EMEA,Basic,Interactive Overlay,2026-03-08 17:58:15.625065
U0001325,control,0,0.0,0.0,Documentary,Smart TV,55+,North America,Basic,Interactive Overlay,2026-03-16 17:49:13.625065
U0007512,variant,0,0.0,0.0,Action,Game Console,25-34,LATAM,Basic,Pre-Roll 15s,2026-03-13 17:11:20.625065
U0007580,variant,0,0.0,0.0,Animation,Game Console,25-34,North America,Basic,Carousel,2026-03-16 18:26:33.625065
U0004796,control,0,0.0,0.0,Animation,Mobile,18-24,APAC,Basic,Teaser Clip,2026-03-07 20:11:17.625065
U0006796,variant,0,0.0,0.0,Animation,Mobile,35-44,APAC,Basic,Hero Banner,2026-03-12 23:16:19.625065
U0005808,variant,0,0.0,0.0,Sci-Fi,Mobile,45-54,LATAM,Standard,Hero Banner,2026-03-13 22:17:14.625065
U0005943,variant,0,0.0,0.0,Sci-Fi,Smart TV,45-54,North America,Premium,Carousel,2026-03-10 23:41:14.625065
U0009283,variant,0,0.0,0.0,Animation,Smart TV,35-44,EMEA,Standard,Interactive Overlay,2026-03-12 14:14:31.625065
U0008144,variant,0,0.0,0.0,Sci-Fi,Game Console,35-44,North America,Basic,Pre-Roll 15s,2026-03-14 04:28:10.625065
U0001455,control,0,0.0,0.0,Comedy,Smart TV,35-44,LATAM,Basic,Hero Banner,2026-03-14 01:35:55.625065
U0005410,variant,0,0.0,0.0,Documentary,Mobile,18-24,North America,Standard,Mid-Roll 30s,2026-03-07 02:04:08.625065
U0007129,variant,0,0.0,0.0,Documentary,Smart TV,35-44,North America,Premium,Mid-Roll 30s,2026-03-07 10:26:47.625065
U0008892,variant,0,0.0,0.0,Drama,Mobile,18-24,EMEA,Standard,Interactive Overlay,2026-03-18 23:00:27.625065
U0004962,control,0,0.0,0.0,Documentary,Tablet,35-44,North America,Premium,Pre-Roll 15s,2026-03-14 18:14:21.625065
U0002800,control,1,26.06,1.0,Sci-Fi,Tablet,18-24,North America,Standard,Teaser Clip,2026-03-08 00:16:10.625065
U0001644,control,0,0.0,0.0,Action,Mobile,55+,EMEA,Basic,Mid-Roll 30s,2026-03-12 15:56:22.625065
U0002140,control,1,23.11,1.0,Sci-Fi,Mobile,45-54,APAC,Standard,Mid-Roll 30s,2026-03-06 07:50:09.625065
U0004536,control,0,0.0,0.0,Documentary,Smart TV,45-54,APAC,Premium,Hero Banner,2026-03-06 09:26:00.625065
U0004457,control,0,0.0,0.0,Action,Game Console,45-54,North America,Standard,Interactive Overlay,2026-03-08 22:26:57.625065
U0008951,variant,0,0.0,0.0,Animation,Desktop,55+,North America,Premium,Mid-Roll 30s,2026-03-19 10:34:22.625065
U0005586,variant,0,0.0,0.0,Comedy,Tablet,55+,APAC,Standard,Teaser Clip,2026-03-17 11:40:53.625065
U0004378,control,1,7.32,1.0,Sci-Fi,Smart TV,35-44,North America,Standard,Mid-Roll 30s,2026-03-19 17:10:29.625065
U0000729,control,0,0.0,0.0,Documentary,Mobile,55+,North America,Premium,Mid-Roll 30s,2026-03-07 05:04:18.625065
U0004357,control,0,0.0,0.0,Sci-Fi,Smart TV,45-54,EMEA,Standard,Pre-Roll 15s,2026-03-18 03:31:52.625065
U0007748,variant,0,0.0,0.0,Documentary,Smart TV,45-54,EMEA,Basic,Pre-Roll 15s,2026-03-10 17:38:52.625065
U0006716,variant,0,0.0,0.0,Sci-Fi,Desktop,45-54,EMEA,Standard,Hero Banner,2026-03-06 16:59:46.625065
U0001936,control,0,0.0,0.0,Animation,Tablet,25-34,APAC,Standard,Interactive Overlay,2026-03-09 19:17:37.625065
U0003793,control,0,0.0,0.0,Drama,Smart TV,18-24,North America,Standard,Pre-Roll 15s,2026-03-13 05:35:06.625065
U0003736,control,0,0.0,0.0,Documentary,Smart TV,25-34,EMEA,Basic,Hero Banner,2026-03-07 07:35:50.625065
U0002261,control,1,67.39,1.0,Animation,Smart TV,18-24,LATAM,Basic,Mid-Roll 30s,2026-03-11 05:59:08.625065
U0004005,control,0,0.0,0.0,Sci-Fi,Game Console,25-34,North America,Premium,Mid-Roll 30s,2026-03-10 04:13:46.625065
U0001110,control,0,0.0,0.0,Documentary,Game Console,55+,EMEA,Basic,Pre-Roll 15s,2026-03-13 21:26:36.625065
U0009028,variant,0,0.0,0.0,Sci-Fi,Smart TV,18-24,North America,Standard,Pre-Roll 15s,2026-03-11 01:34:16.625065
U0005480,variant,0,0.0,0.0,Action,Smart TV,45-54,EMEA,Standard,Interactive Overlay,2026-03-07 09:02:31.625065
U0002998,control,1,136.65,1.0,Comedy,Desktop,45-54,EMEA,Basic,Mid-Roll 30s,2026-03-11 03:03:40.625065
U0002394,control,0,0.0,0.0,Action,Mobile,35-44,APAC,Basic,Carousel,2026-03-19 11:53:33.625065
U0001185,control,0,0.0,0.0,Documentary,Smart TV,35-44,APAC,Standard,Mid-Roll 30s,2026-03-07 20:59:12.625065
U0002007,control,0,0.0,0.0,Animation,Smart TV,55+,North America,Standard,Hero Banner,2026-03-09 12:58:29.625065
U0000193,control,0,0.0,0.0,Comedy,Smart TV,25-34,North America,Standard,Teaser Clip,2026-03-08 00:26:35.625065
U0005611,variant,0,0.0,0.0,Drama,Mobile,25-34,North America,Premium,Carousel,2026-03-08 10:11:08.625065
U0002901,control,1,17.98,1.0,Animation,Desktop,55+,North America,Premium,Carousel,2026-03-13 06:09:27.625065
U0000578,control,0,0.0,0.0,Sci-Fi,Desktop,18-24,EMEA,Basic,Mid-Roll 30s,2026-03-09 06:21:53.625065
U0006219,variant,0,0.0,0.0,Comedy,Mobile,35-44,APAC,Premium,Carousel,2026-03-14 13:54:11.625065
U0005525,variant,1,15.29,1.0,Action,Game Console,55+,North America,Basic,Hero Banner,2026-03-08 01:18:15.625065
U0000771,control,0,0.0,0.0,Action,Smart TV,35-44,EMEA,Premium,Teaser Clip,2026-03-06 17:52:11.625065
U0007839,variant,0,0.0,0.0,Sci-Fi,Desktop,55+,LATAM,Basic,Pre-Roll 15s,2026-03-16 20:48:52.625065
U0002395,control,1,9.56,1.0,Sci-Fi,Desktop,55+,APAC,Basic,Hero Banner,2026-03-10 09:00:27.625065
U0001478,control,0,0.0,0.0,Documentary,Smart TV,18-24,North America,Basic,Mid-Roll 30s,2026-03-10 00:33:24.625065
U0001846,control,0,0.0,0.0,Documentary,Mobile,55+,EMEA,Basic,Mid-Roll 30s,2026-03-16 15:33:34.625065
U0009108,variant,0,0.0,0.0,Action,Mobile,55+,North America,Premium,Teaser Clip,2026-03-12 11:54:34.625065
U0004274,control,0,0.0,0.0,Documentary,Mobile,55+,EMEA,Basic,Mid-Roll 30s,2026-03-11 17:13:31.625065
U0003740,control,0,0.0,0.0,Sci-Fi,Mobile,55+,EMEA,Standard,Hero Banner,2026-03-12 07:42:22.625065
U0004600,control,0,0.0,0.0,Action,Smart TV,55+,EMEA,Premium,Carousel,2026-03-18 12:58:43.625065
U0008087,variant,0,0.0,0.0,Animation,Mobile,45-54,APAC,Basic,Pre-Roll 15s,2026-03-16 05:13:31.625065
U0008710,variant,0,0.0,0.0,Drama,Tablet,55+,APAC,Basic,Mid-Roll 30s,2026-03-17 06:45:33.625065
U0006676,variant,0,0.0,0.0,Comedy,Smart TV,45-54,EMEA,Standard,Mid-Roll 30s,2026-03-06 07:08:49.625065
U0006375,variant,0,0.0,0.0,Documentary,Tablet,18-24,North America,Premium,Carousel,2026-03-09 13:19:53.625065
U0008124,variant,1,12.27,1.0,Action,Smart TV,25-34,LATAM,Standard,Pre-Roll 15s,2026-03-10 11:12:01.625065
U0009538,variant,0,0.0,0.0,Sci-Fi,Smart TV,45-54,North America,Basic,Carousel,2026-03-12 00:09:42.625065
U0004915,control,0,0.0,0.0,Animation,Tablet,55+,North America,Standard,Teaser Clip,2026-03-15 07:25:26.625065
U0002073,control,0,0.0,0.0,Sci-Fi,Smart TV,35-44,EMEA,Standard,Pre-Roll 15s,2026-03-12 17:30:59.625065
U0004754,control,1,22.67,1.0,Comedy,Smart TV,45-54,EMEA,Basic,Pre-Roll 15s,2026-03-09 15:27:12.625065
U0001896,control,0,0.0,0.0,Documentary,Game Console,25-34,APAC,Basic,Pre-Roll 15s,2026-03-09 18:06:36.625065
U0008552,variant,0,0.0,0.0,Drama,Mobile,35-44,North America,Basic,Hero Banner,2026-03-09 07:49:59.625065
U0006702,variant,1,8.15,1.0,Animation,Desktop,55+,North America,Premium,Mid-Roll 30s,2026-03-08 04:49:13.625065
U0006317,variant,0,0.0,0.0,Drama,Tablet,25-34,North America,Premium,Pre-Roll 15s,2026-03-17 03:53:08.625065
U0003659,control,0,0.0,0.0,Documentary,Smart TV,18-24,EMEA,Standard,Interactive Overlay,2026-03-10 12:02:32.625065
U0006581,variant,0,0.0,0.0,Action,Mobile,45-54,APAC,Basic,Teaser Clip,2026-03-18 21:20:39.625065
U0002379,control,0,0.0,0.0,Documentary,Tablet,35-44,North America,Standard,Teaser Clip,2026-03-18 10:26:03.625065
U0001447,control,0,0.0,0.0,Drama,Tablet,45-54,North America,Basic,Interactive Overlay,2026-03-07 21:48:37.625065
U0000342,control,0,0.0,0.0,Documentary,Mobile,35-44,EMEA,Standard,Interactive Overlay,2026-03-16 07:15:28.625065
U0005127,variant,0,0.0,0.0,Drama,Smart TV,25-34,APAC,Standard,Teaser Clip,2026-03-10 21:31:17.625065
U0003136,control,0,0.0,0.0,Action,Mobile,25-34,North America,Standard,Hero Banner,2026-03-13 21:04:04.625065
U0002527,control,1,17.25,1.0,Animation,Mobile,18-24,APAC,Premium,Carousel,2026-03-06 12:29:14.625065
U0000727,control,0,0.0,0.0,Action,Tablet,18-24,EMEA,Basic,Carousel,2026-03-06 04:09:29.625065
U0004577,control,0,0.0,0.0,Sci-Fi,Desktop,18-24,North America,Standard,Pre-Roll 15s,2026-03-15 03:59:13.625065
U0000976,control,0,0.0,0.0,Animation,Mobile,35-44,North America,Basic,Interactive Overlay,2026-03-06 00:31:03.625065
U0008391,variant,0,0.0,0.0,Comedy,Desktop,45-54,EMEA,Basic,Pre-Roll 15s,2026-03-06 03:22:30.625065
U0005443,variant,0,0.0,0.0,Drama,Tablet,18-24,EMEA,Standard,Carousel,2026-03-10 08:04:53.625065
U0009034,variant,0,0.0,0.0,Documentary,Desktop,55+,APAC,Standard,Teaser Clip,2026-03-10 14:24:56.625065
U0003516,control,0,0.0,0.0,Sci-Fi,Desktop,45-54,North America,Standard,Pre-Roll 15s,2026-03-14 04:09:32.625065
U0007975,variant,1,126.14,1.0,Action,Smart TV,18-24,LATAM,Basic,Pre-Roll 15s,2026-03-06 18:28:58.625065
U0009787,variant,0,0.0,0.0,Sci-Fi,Smart TV,55+,North America,Premium,Interactive Overlay,2026-03-13 22:16:45.625065
U0003940,control,0,0.0,0.0,Documentary,Tablet,55+,North America,Standard,Teaser Clip,2026-03-13 21:02:48.625065
U0001299,control,0,0.0,0.0,Sci-Fi,Game Console,45-54,EMEA,Standard,Carousel,2026-03-07 20:51:35.625065
U0009764,variant,0,0.0,0.0,Documentary,Smart TV,35-44,EMEA,Premium,Teaser Clip,2026-03-15 11:39:34.625065
U0001348,control,0,0.0,0.0,Drama,Smart TV,45-54,EMEA,Basic,Teaser Clip,2026-03-17 13:44:03.625065
U0000660,control,0,0.0,0.0,Sci-Fi,Mobile,25-34,EMEA,Standard,Mid-Roll 30s,2026-03-08 01:04:37.625065
U0005886,variant,0,0.0,0.0,Sci-Fi,Tablet,55+,APAC,Basic,Mid-Roll 30s,2026-03-13 12:19:30.625065
U0001492,control,0,0.0,0.0,Comedy,Mobile,45-54,EMEA,Basic,Interactive Overlay,2026-03-13 11:59:32.625065
U0009946,variant,0,0.0,0.0,Animation,Tablet,45-54,North America,Basic,Carousel,2026-03-16 16:14:58.625065
U0004589,control,1,42.35,1.0,Action,Mobile,18-24,APAC,Premium,Interactive Overlay,2026-03-16 23:24:10.625065
U0008530,variant,0,0.0,0.0,Animation,Game Console,45-54,LATAM,Basic,Teaser Clip,2026-03-12 04:13:37.625065
U0005154,variant,0,0.0,0.0,Documentary,Mobile,45-54,EMEA,Standard,Pre-Roll 15s,2026-03-13 12:26:12.625065
U0002315,control,0,0.0,0.0,Animation,Desktop,55+,LATAM,Premium,Hero Banner,2026-03-18 19:14:07.625065
U0009614,variant,0,0.0,0.0,Animation,Tablet,45-54,LATAM,Premium,Carousel,2026-03-12 01:47:06.625065
U0009577,variant,0,0.0,0.0,Comedy,Mobile,35-44,LATAM,Premium,Carousel,2026-03-12 04:34:16.625065
U0007024,variant,0,0.0,0.0,Drama,Mobile,25-34,EMEA,Premium,Pre-Roll 15s,2026-03-16 01:43:10.625065
U0001085,control,0,0.0,0.0,Animation,Desktop,45-54,North America,Basic,Pre-Roll 15s,2026-03-08 13:13:49.625065
U0002524,control,1,30.36,1.0,Comedy,Smart TV,25-34,APAC,Basic,Hero Banner,2026-03-18 04:07:13.625065
U0008968,variant,1,28.89,1.0,Documentary,Mobile,55+,LATAM,Standard,Hero Banner,2026-03-18 23:53:34.625065
U0005374,variant,0,0.0,0.0,Documentary,Mobile,35-44,North America,Premium,Interactive Overlay,2026-03-13 05:40:55.625065
U0003198,control,0,0.0,0.0,Comedy,Smart TV,25-34,APAC,Standard,Carousel,2026-03-16 04:33:12.625065
U0005751,variant,0,0.0,0.0,Comedy,Smart TV,25-34,EMEA,Standard,Mid-Roll 30s,2026-03-06 14:15:59.625065
U0004008,control,0,0.0,0.0,Comedy,Tablet,25-34,North America,Basic,Mid-Roll 30s,2026-03-14 08:49:12.625065
U0005717,variant,1,105.42,1.0,Documentary,Mobile,35-44,North America,Basic,Carousel,2026-03-17 08:46:07.625065
U0006657,variant,1,36.56,1.0,Drama,Smart TV,45-54,EMEA,Basic,Interactive Overlay,2026-03-13 23:09:17.625065
U0009357,variant,0,0.0,0.0,Comedy,Mobile,35-44,APAC,Standard,Pre-Roll 15s,2026-03-12 02:11:54.625065
U0008790,variant,1,114.45,1.0,Action,Game Console,45-54,North America,Premium,Mid-Roll 30s,2026-03-12 17:42:50.625065
U0000067,control,0,0.0,0.0,Animation,Smart TV,18-24,North America,Basic,Mid-Roll 30s,2026-03-06 19:50:57.625065
U0007923,variant,0,0.0,0.0,Comedy,Smart TV,18-24,North America,Standard,Hero Banner,2026-03-10 16:52:51.625065
U0000040,control,0,0.0,0.0,Animation,Desktop,18-24,LATAM,Premium,Carousel,2026-03-11 07:00:03.625065
U0002269,control,0,0.0,0.0,Sci-Fi,Tablet,25-34,North America,Standard,Pre-Roll 15s,2026-03-11 00:34:26.625065
U0002381,control,0,0.0,0.0,Action,Desktop,18-24,APAC,Standard,Pre-Roll 15s,2026-03-08 22:11:08.625065
U0007341,variant,0,0.0,0.0,Drama,Mobile,18-24,APAC,Basic,Interactive Overlay,2026-03-07 11:04:27.625065
U0009961,variant,0,0.0,0.0,Animation,Mobile,55+,North America,Premium,Interactive Overlay,2026-03-12 13:27:07.625065
